filename,class,true_label,condition,mask_ratio,correct,confidence
PRPE_0063,PRPE_crop,4,random_mask,0.2,1.0,0.9489
PRPE_0063,PRPE_crop,4,fft_mask,0.2,0.0,0.7211
PRPE_0063,PRPE_crop,4,gabor_mask,0.2,1.0,0.9409
PRPE_0063,PRPE_crop,4,dt_mask,0.2,1.0,0.9192
PRPE_0063,PRPE_crop,4,ig_mask,0.3,1.0,0.9573
PRPE_0063,PRPE_crop,4,random_mask,0.3,1.0,0.945
PRPE_0063,PRPE_crop,4,fft_mask,0.3,1.0,0.3757
PRPE_0063,PRPE_crop,4,gabor_mask,0.3,1.0,0.8929
PRPE_0063,PRPE_crop,4,dt_mask,0.3,1.0,0.8225
PRDA_0176,PRDA_crop,3,full,0.0,1.0,0.8174
PRDA_0176,PRDA_crop,3,ig_mask,0.1,0.0,0.9389
PRDA_0176,PRDA_crop,3,random_mask,0.1,0.4,0.6703
PRDA_0176,PRDA_crop,3,fft_mask,0.1,1.0,0.5875
PRDA_0176,PRDA_crop,3,gabor_mask,0.1,0.0,0.6676
PRDA_0176,PRDA_crop,3,dt_mask,0.1,1.0,0.7584
PRDA_0176,PRDA_crop,3,ig_mask,0.2,0.0,0.9548
PRDA_0176,PRDA_crop,3,random_mask,0.2,0.0,0.8089
PRDA_0176,PRDA_crop,3,fft_mask,0.2,1.0,0.481
PRDA_0176,PRDA_crop,3,gabor_mask,0.2,0.0,0.9263
PRDA_0176,PRDA_crop,3,dt_mask,0.2,1.0,0.5162
PRDA_0176,PRDA_crop,3,ig_mask,0.3,0.0,0.9451
PRDA_0176,PRDA_crop,3,random_mask,0.3,0.0,0.8926
PRDA_0176,PRDA_crop,3,fft_mask,0.3,0.0,0.7031
PRDA_0176,PRDA_crop,3,gabor_mask,0.3,0.0,0.9551
PRDA_0176,PRDA_crop,3,dt_mask,0.3,0.0,0.6607
PJNA_0100,PJNA_crop,2,full,0.0,1.0,0.9333
PJNA_0100,PJNA_crop,2,ig_mask,0.1,0.0,0.6411
PJNA_0100,PJNA_crop,2,random_mask,0.1,1.0,0.7671
PJNA_0100,PJNA_crop,2,fft_mask,0.1,1.0,0.9163
PJNA_0100,PJNA_crop,2,gabor_mask,0.1,1.0,0.9095
PJNA_0100,PJNA_crop,2,dt_mask,0.1,1.0,0.9306
PJNA_0100,PJNA_crop,2,ig_mask,0.2,0.0,0.5829
PJNA_0100,PJNA_crop,2,random_mask,0.2,0.7,0.5633
PJNA_0100,PJNA_crop,2,fft_mask,0.2,1.0,0.8715
PJNA_0100,PJNA_crop,2,gabor_mask,0.2,1.0,0.792
PJNA_0100,PJNA_crop,2,dt_mask,0.2,1.0,0.9258
PJNA_0100,PJNA_crop,2,ig_mask,0.3,0.0,0.954
PJNA_0100,PJNA_crop,2,random_mask,0.3,0.1,0.7157
PJNA_0100,PJNA_crop,2,fft_mask,0.3,1.0,0.897
PJNA_0100,PJNA_crop,2,gabor_mask,0.3,0.0,0.8646
PJNA_0100,PJNA_crop,2,dt_mask,0.3,1.0,0.9237
PJNA_0021,PJNA_crop,2,full,0.0,1.0,0.9311
PJNA_0021,PJNA_crop,2,ig_mask,0.1,0.0,0.4162
PJNA_0021,PJNA_crop,2,random_mask,0.1,0.5,0.6361
PJNA_0021,PJNA_crop,2,fft_mask,0.1,1.0,0.9142
PJNA_0021,PJNA_crop,2,gabor_mask,0.1,1.0,0.9099
PJNA_0021,PJNA_crop,2,dt_mask,0.1,1.0,0.9249
PJNA_0021,PJNA_crop,2,ig_mask,0.2,0.0,0.9143
PJNA_0021,PJNA_crop,2,random_mask,0.2,0.0,0.9098
PJNA_0021,PJNA_crop,2,fft_mask,0.2,1.0,0.8939
PJNA_0021,PJNA_crop,2,gabor_mask,0.2,1.0,0.8017
PJNA_0021,PJNA_crop,2,dt_mask,0.2,1.0,0.9215
PJNA_0021,PJNA_crop,2,ig_mask,0.3,0.0,0.95
PJNA_0021,PJNA_crop,2,random_mask,0.3,0.0,0.9352
PJNA_0021,PJNA_crop,2,fft_mask,0.3,1.0,0.8302
PJNA_0021,PJNA_crop,2,gabor_mask,0.3,0.0,0.9224
PJNA_0021,PJNA_crop,2,dt_mask,0.3,1.0,0.9194
PJNA_0200,PJNA_crop,2,full,0.0,1.0,0.9139
PJNA_0200,PJNA_crop,2,ig_mask,0.1,0.0,0.8686
PJNA_0200,PJNA_crop,2,random_mask,0.1,0.1,0.5225
PJNA_0200,PJNA_crop,2,fft_mask,0.1,1.0,0.7247
PJNA_0200,PJNA_crop,2,gabor_mask,0.1,1.0,0.695
PJNA_0200,PJNA_crop,2,dt_mask,0.1,1.0,0.898
PJNA_0200,PJNA_crop,2,ig_mask,0.2,0.0,0.9358
PJNA_0200,PJNA_crop,2,random_mask,0.2,0.0,0.8482
PJNA_0200,PJNA_crop,2,fft_mask,0.2,1.0,0.8023
PJNA_0200,PJNA_crop,2,gabor_mask,0.2,0.0,0.9105
PJNA_0200,PJNA_crop,2,dt_mask,0.2,1.0,0.8771
PJNA_0200,PJNA_crop,2,ig_mask,0.3,0.0,0.9501
PJNA_0200,PJNA_crop,2,random_mask,0.3,0.0,0.9242
PJNA_0200,PJNA_crop,2,fft_mask,0.3,1.0,0.8244
PJNA_0200,PJNA_crop,2,gabor_mask,0.3,0.0,0.961
PJNA_0200,PJNA_crop,2,dt_mask,0.3,1.0,0.826
ARSS_0138,ARSS_crop,1,full,0.0,1.0,0.9864
ARSS_0138,ARSS_crop,1,ig_mask,0.1,0.0,0.7299
ARSS_0138,ARSS_crop,1,random_mask,0.1,0.0,0.9168
ARSS_0138,ARSS_crop,1,fft_mask,0.1,1.0,0.4258
ARSS_0138,ARSS_crop,1,gabor_mask,0.1,1.0,0.8952
ARSS_0138,ARSS_crop,1,dt_mask,0.1,1.0,0.9843
ARSS_0138,ARSS_crop,1,ig_mask,0.2,0.0,0.5034
ARSS_0138,ARSS_crop,1,random_mask,0.2,0.0,0.9358
ARSS_0138,ARSS_crop,1,fft_mask,0.2,0.0,0.5149
ARSS_0138,ARSS_crop,1,gabor_mask,0.2,0.0,0.7399
ARSS_0138,ARSS_crop,1,dt_mask,0.2,1.0,0.983
ARSS_0138,ARSS_crop,1,ig_mask,0.3,0.0,0.7434
ARSS_0138,ARSS_crop,1,random_mask,0.3,0.0,0.94
ARSS_0138,ARSS_crop,1,fft_mask,0.3,0.0,0.6323
ARSS_0138,ARSS_crop,1,gabor_mask,0.3,0.0,0.772
ARSS_0138,ARSS_crop,1,dt_mask,0.3,1.0,0.9818
PRDA_0040,PRDA_crop,3,full,0.0,1.0,0.7479
PRDA_0040,PRDA_crop,3,ig_mask,0.1,0.0,0.9253
PRDA_0040,PRDA_crop,3,random_mask,0.1,0.2,0.5467
PRDA_0040,PRDA_crop,3,fft_mask,0.1,0.0,0.5959
PRDA_0040,PRDA_crop,3,gabor_mask,0.1,1.0,0.6036
PRDA_0040,PRDA_crop,3,dt_mask,0.1,1.0,0.6228
PRDA_0040,PRDA_crop,3,ig_mask,0.2,0.0,0.9412
PRDA_0040,PRDA_crop,3,random_mask,0.2,0.0,0.7996
PRDA_0040,PRDA_crop,3,fft_mask,0.2,0.0,0.6288
PRDA_0040,PRDA_crop,3,gabor_mask,0.2,0.0,0.7739
PRDA_0040,PRDA_crop,3,dt_mask,0.2,1.0,0.4619
PRDA_0040,PRDA_crop,3,ig_mask,0.3,0.0,0.8383
PRDA_0040,PRDA_crop,3,random_mask,0.3,0.0,0.9075
PRDA_0040,PRDA_crop,3,fft_mask,0.3,0.0,0.7559
PRDA_0040,PRDA_crop,3,gabor_mask,0.3,0.0,0.8735
PRDA_0040,PRDA_crop,3,dt_mask,0.3,0.0,0.5814
ARSS_0183,ARSS_crop,1,full,0.0,1.0,0.9867
ARSS_0183,ARSS_crop,1,ig_mask,0.1,0.0,0.7648
ARSS_0183,ARSS_crop,1,random_mask,0.1,0.0,0.8466
ARSS_0183,ARSS_crop,1,fft_mask,0.1,1.0,0.8469
ARSS_0183,ARSS_crop,1,gabor_mask,0.1,1.0,0.8398
ARSS_0183,ARSS_crop,1,dt_mask,0.1,1.0,0.9836
ARSS_0183,ARSS_crop,1,ig_mask,0.2,0.0,0.915
ARSS_0183,ARSS_crop,1,random_mask,0.2,0.0,0.8851
ARSS_0183,ARSS_crop,1,fft_mask,0.2,0.0,0.4997
ARSS_0183,ARSS_crop,1,gabor_mask,0.2,0.0,0.8632
ARSS_0183,ARSS_crop,1,dt_mask,0.2,1.0,0.9801
ARSS_0183,ARSS_crop,1,ig_mask,0.3,0.0,0.8752
ARSS_0183,ARSS_crop,1,random_mask,0.3,0.0,0.9022
ARSS_0183,ARSS_crop,1,fft_mask,0.3,0.0,0.5848
ARSS_0183,ARSS_crop,1,gabor_mask,0.3,0.0,0.754
ARSS_0183,ARSS_crop,1,dt_mask,0.3,1.0,0.9803
PRPE_0108,PRPE_crop,4,full,0.0,1.0,0.9542
PRPE_0108,PRPE_crop,4,ig_mask,0.1,1.0,0.9574
PRPE_0108,PRPE_crop,4,random_mask,0.1,1.0,0.953
PRPE_0108,PRPE_crop,4,fft_mask,0.1,1.0,0.9385
PRPE_0108,PRPE_crop,4,gabor_mask,0.1,1.0,0.9462
PRPE_0108,PRPE_crop,4,dt_mask,0.1,1.0,0.9573
PRPE_0108,PRPE_crop,4,ig_mask,0.2,1.0,0.9527
PRPE_0108,PRPE_crop,4,random_mask,0.2,1.0,0.9566
PRPE_0108,PRPE_crop,4,fft_mask,0.2,0.0,0.5055
PRPE_0108,PRPE_crop,4,gabor_mask,0.2,1.0,0.9487
PRPE_0108,PRPE_crop,4,dt_mask,0.2,1.0,0.9567
PRPE_0108,PRPE_crop,4,ig_mask,0.3,1.0,0.9427
PRPE_0108,PRPE_crop,4,random_mask,0.3,1.0,0.9571
PRPE_0108,PRPE_crop,4,fft_mask,0.3,0.0,0.691
PRPE_0108,PRPE_crop,4,gabor_mask,0.3,1.0,0.9449
PRPE_0108,PRPE_crop,4,dt_mask,0.3,1.0,0.9402
ARSE_0088,ARSE_crop,0,full,0.0,1.0,0.9395
ARSE_0088,ARSE_crop,0,ig_mask,0.1,0.0,0.6155
ARSE_0088,ARSE_crop,0,random_mask,0.1,0.0,0.7175
ARSE_0088,ARSE_crop,0,fft_mask,0.1,1.0,0.749
ARSE_0088,ARSE_crop,0,gabor_mask,0.1,0.0,0.4763
ARSE_0088,ARSE_crop,0,dt_mask,0.1,1.0,0.9338
ARSE_0088,ARSE_crop,0,ig_mask,0.2,0.0,0.5301
ARSE_0088,ARSE_crop,0,random_mask,0.2,0.0,0.6188
ARSE_0088,ARSE_crop,0,fft_mask,0.2,0.0,0.3109
ARSE_0088,ARSE_crop,0,gabor_mask,0.2,0.0,0.8584
ARSE_0088,ARSE_crop,0,dt_mask,0.2,1.0,0.9274
ARSE_0088,ARSE_crop,0,ig_mask,0.3,0.0,0.7031
ARSE_0088,ARSE_crop,0,random_mask,0.3,0.0,0.5203
ARSE_0088,ARSE_crop,0,fft_mask,0.3,0.0,0.7181
ARSE_0088,ARSE_crop,0,gabor_mask,0.3,0.0,0.9492
ARSE_0088,ARSE_crop,0,dt_mask,0.3,1.0,0.9152
PRDA_0199,PRDA_crop,3,full,0.0,1.0,0.7176
PRDA_0199,PRDA_crop,3,ig_mask,0.1,0.0,0.9107
PRDA_0199,PRDA_crop,3,random_mask,0.1,0.1,0.6831
PRDA_0199,PRDA_crop,3,fft_mask,0.1,0.0,0.6893
PRDA_0199,PRDA_crop,3,gabor_mask,0.1,1.0,0.5578
PRDA_0199,PRDA_crop,3,dt_mask,0.1,1.0,0.5022
PRDA_0199,PRDA_crop,3,ig_mask,0.2,0.0,0.9424
PRDA_0199,PRDA_crop,3,random_mask,0.2,0.0,0.9061
PRDA_0199,PRDA_crop,3,fft_mask,0.2,0.0,0.7859
PRDA_0199,PRDA_crop,3,gabor_mask,0.2,0.0,0.391
PRDA_0199,PRDA_crop,3,dt_mask,0.2,0.0,0.4119
PRDA_0199,PRDA_crop,3,ig_mask,0.3,0.0,0.9462
PRDA_0199,PRDA_crop,3,random_mask,0.3,0.0,0.9257
PRDA_0199,PRDA_crop,3,fft_mask,0.3,0.0,0.8781
PRDA_0199,PRDA_crop,3,gabor_mask,0.3,0.0,0.5837
PRDA_0199,PRDA_crop,3,dt_mask,0.3,0.0,0.5648
PRPE_0227,PRPE_crop,4,full,0.0,1.0,0.8992
PRPE_0227,PRPE_crop,4,ig_mask,0.1,1.0,0.948
PRPE_0227,PRPE_crop,4,random_mask,0.1,1.0,0.9284
PRPE_0227,PRPE_crop,4,fft_mask,0.1,0.0,0.825
PRPE_0227,PRPE_crop,4,gabor_mask,0.1,1.0,0.5665
PRPE_0227,PRPE_crop,4,dt_mask,0.1,1.0,0.8379
PRPE_0227,PRPE_crop,4,ig_mask,0.2,1.0,0.9497
PRPE_0227,PRPE_crop,4,random_mask,0.2,1.0,0.9454
PRPE_0227,PRPE_crop,4,fft_mask,0.2,0.0,0.8306
PRPE_0227,PRPE_crop,4,gabor_mask,0.2,1.0,0.9288
PRPE_0227,PRPE_crop,4,dt_mask,0.2,1.0,0.7699
PRPE_0227,PRPE_crop,4,ig_mask,0.3,1.0,0.9475
PRPE_0227,PRPE_crop,4,random_mask,0.3,1.0,0.9489
PRPE_0227,PRPE_crop,4,fft_mask,0.3,0.0,0.7661
PRPE_0227,PRPE_crop,4,gabor_mask,0.3,1.0,0.9377
PRPE_0227,PRPE_crop,4,dt_mask,0.3,1.0,0.5222
PRDA_0121,PRDA_crop,3,full,0.0,1.0,0.7996
PRDA_0121,PRDA_crop,3,ig_mask,0.1,0.0,0.9577
PRDA_0121,PRDA_crop,3,random_mask,0.1,0.5,0.569
PRDA_0121,PRDA_crop,3,fft_mask,0.1,0.0,0.8465
PRDA_0121,PRDA_crop,3,gabor_mask,0.1,1.0,0.5134
PRDA_0121,PRDA_crop,3,dt_mask,0.1,1.0,0.7219
PRDA_0121,PRDA_crop,3,ig_mask,0.2,0.0,0.9613
PRDA_0121,PRDA_crop,3,random_mask,0.2,0.0,0.813
PRDA_0121,PRDA_crop,3,fft_mask,0.2,1.0,0.3918
PRDA_0121,PRDA_crop,3,gabor_mask,0.2,0.0,0.9523
PRDA_0121,PRDA_crop,3,dt_mask,0.2,1.0,0.5101
PRDA_0121,PRDA_crop,3,ig_mask,0.3,0.0,0.9578
PRDA_0121,PRDA_crop,3,random_mask,0.3,0.0,0.892
PRDA_0121,PRDA_crop,3,fft_mask,0.3,1.0,0.7697
PRDA_0121,PRDA_crop,3,gabor_mask,0.3,0.0,0.9383
PRDA_0121,PRDA_crop,3,dt_mask,0.3,1.0,0.3754
PRDA_0027,PRDA_crop,3,full,0.0,1.0,0.5634
PRDA_0027,PRDA_crop,3,ig_mask,0.1,0.0,0.9562
PRDA_0027,PRDA_crop,3,random_mask,0.1,0.0,0.7819
PRDA_0027,PRDA_crop,3,fft_mask,0.1,0.0,0.5275
PRDA_0027,PRDA_crop,3,gabor_mask,0.1,0.0,0.4328
PRDA_0027,PRDA_crop,3,dt_mask,0.1,1.0,0.4899
PRDA_0027,PRDA_crop,3,ig_mask,0.2,0.0,0.9565
PRDA_0027,PRDA_crop,3,random_mask,0.2,0.0,0.9246
PRDA_0027,PRDA_crop,3,fft_mask,0.2,0.0,0.7235
PRDA_0027,PRDA_crop,3,gabor_mask,0.2,0.0,0.4753
PRDA_0027,PRDA_crop,3,dt_mask,0.2,0.0,0.4138
PRDA_0027,PRDA_crop,3,ig_mask,0.3,0.0,0.9455
PRDA_0027,PRDA_crop,3,random_mask,0.3,0.0,0.9319
PRDA_0027,PRDA_crop,3,fft_mask,0.3,0.0,0.5573
PRDA_0027,PRDA_crop,3,gabor_mask,0.3,0.0,0.5496
PRDA_0027,PRDA_crop,3,dt_mask,0.3,0.0,0.5818
ARSS_0023,ARSS_crop,1,full,0.0,1.0,0.9831
ARSS_0023,ARSS_crop,1,ig_mask,0.1,0.0,0.7217
ARSS_0023,ARSS_crop,1,random_mask,0.1,0.0,0.6417
ARSS_0023,ARSS_crop,1,fft_mask,0.1,0.0,0.7563
ARSS_0023,ARSS_crop,1,gabor_mask,0.1,1.0,0.5594
ARSS_0023,ARSS_crop,1,dt_mask,0.1,1.0,0.9776
ARSS_0023,ARSS_crop,1,ig_mask,0.2,0.0,0.9413
ARSS_0023,ARSS_crop,1,random_mask,0.2,0.0,0.7607
ARSS_0023,ARSS_crop,1,fft_mask,0.2,0.0,0.5525
ARSS_0023,ARSS_crop,1,gabor_mask,0.2,0.0,0.9531
ARSS_0023,ARSS_crop,1,dt_mask,0.2,1.0,0.9749
ARSS_0023,ARSS_crop,1,ig_mask,0.3,0.0,0.9518
ARSS_0023,ARSS_crop,1,random_mask,0.3,0.0,0.8665
ARSS_0023,ARSS_crop,1,fft_mask,0.3,0.0,0.5536
ARSS_0023,ARSS_crop,1,gabor_mask,0.3,0.0,0.961
ARSS_0023,ARSS_crop,1,dt_mask,0.3,1.0,0.9717
ARSS_0186,ARSS_crop,1,full,0.0,1.0,0.9812
ARSS_0186,ARSS_crop,1,ig_mask,0.1,1.0,0.4913
ARSS_0186,ARSS_crop,1,random_mask,0.1,0.0,0.9091
ARSS_0186,ARSS_crop,1,fft_mask,0.1,0.0,0.5894
ARSS_0186,ARSS_crop,1,gabor_mask,0.1,1.0,0.6739
ARSS_0186,ARSS_crop,1,dt_mask,0.1,1.0,0.9779
ARSS_0186,ARSS_crop,1,ig_mask,0.2,0.0,0.8802
ARSS_0186,ARSS_crop,1,random_mask,0.2,0.0,0.9416
ARSS_0186,ARSS_crop,1,fft_mask,0.2,0.0,0.8966
ARSS_0186,ARSS_crop,1,gabor_mask,0.2,0.0,0.8675
ARSS_0186,ARSS_crop,1,dt_mask,0.2,1.0,0.9724
ARSS_0186,ARSS_crop,1,ig_mask,0.3,0.0,0.9043
ARSS_0186,ARSS_crop,1,random_mask,0.3,0.0,0.9422
ARSS_0186,ARSS_crop,1,fft_mask,0.3,0.0,0.8786
ARSS_0186,ARSS_crop,1,gabor_mask,0.3,0.0,0.9269
ARSS_0186,ARSS_crop,1,dt_mask,0.3,1.0,0.9682
PRPE_0069,PRPE_crop,4,full,0.0,1.0,0.9589
PRPE_0069,PRPE_crop,4,ig_mask,0.1,1.0,0.962
PRPE_0069,PRPE_crop,4,random_mask,0.1,1.0,0.9555
PRPE_0069,PRPE_crop,4,fft_mask,0.1,1.0,0.8935
PRPE_0069,PRPE_crop,4,gabor_mask,0.1,1.0,0.9502
PRPE_0069,PRPE_crop,4,dt_mask,0.1,1.0,0.9583
PRPE_0069,PRPE_crop,4,ig_mask,0.2,1.0,0.9596
PRPE_0069,PRPE_crop,4,random_mask,0.2,1.0,0.9579
PRPE_0069,PRPE_crop,4,fft_mask,0.2,1.0,0.6684
PRPE_0069,PRPE_crop,4,gabor_mask,0.2,1.0,0.9533
PRPE_0069,PRPE_crop,4,dt_mask,0.2,1.0,0.959
PRPE_0069,PRPE_crop,4,ig_mask,0.3,1.0,0.9576
PRPE_0069,PRPE_crop,4,random_mask,0.3,1.0,0.9593
PRPE_0069,PRPE_crop,4,fft_mask,0.3,0.0,0.7808
PRPE_0069,PRPE_crop,4,gabor_mask,0.3,1.0,0.9507
PRPE_0069,PRPE_crop,4,dt_mask,0.3,1.0,0.9569
PRPE_0061,PRPE_crop,4,full,0.0,1.0,0.9621
PRPE_0061,PRPE_crop,4,ig_mask,0.1,1.0,0.9588
PRPE_0061,PRPE_crop,4,random_mask,0.1,1.0,0.9554
PRPE_0061,PRPE_crop,4,fft_mask,0.1,1.0,0.7761
PRPE_0061,PRPE_crop,4,gabor_mask,0.1,1.0,0.9553
PRPE_0061,PRPE_crop,4,dt_mask,0.1,1.0,0.9622
PRPE_0061,PRPE_crop,4,ig_mask,0.2,1.0,0.96
PRPE_0061,PRPE_crop,4,random_mask,0.2,1.0,0.9571
PRPE_0061,PRPE_crop,4,fft_mask,0.2,0.0,0.7653
PRPE_0061,PRPE_crop,4,gabor_mask,0.2,1.0,0.9584
PRPE_0061,PRPE_crop,4,dt_mask,0.2,1.0,0.9596
PRPE_0061,PRPE_crop,4,ig_mask,0.3,1.0,0.9585
PRPE_0061,PRPE_crop,4,random_mask,0.3,1.0,0.959
PRPE_0061,PRPE_crop,4,fft_mask,0.3,0.0,0.5988
PRPE_0061,PRPE_crop,4,gabor_mask,0.3,1.0,0.96
PRPE_0061,PRPE_crop,4,dt_mask,0.3,1.0,0.9583
PRPE_0074,PRPE_crop,4,full,0.0,1.0,0.9561
PRPE_0074,PRPE_crop,4,ig_mask,0.1,1.0,0.9589
PRPE_0074,PRPE_crop,4,random_mask,0.1,1.0,0.955
PRPE_0074,PRPE_crop,4,fft_mask,0.1,1.0,0.6779
PRPE_0074,PRPE_crop,4,gabor_mask,0.1,1.0,0.9477
PRPE_0074,PRPE_crop,4,dt_mask,0.1,1.0,0.9529
PRPE_0074,PRPE_crop,4,ig_mask,0.2,1.0,0.9578
PRPE_0074,PRPE_crop,4,random_mask,0.2,1.0,0.9558
PRPE_0074,PRPE_crop,4,fft_mask,0.2,0.0,0.8285
PRPE_0074,PRPE_crop,4,gabor_mask,0.2,1.0,0.9162
PRPE_0074,PRPE_crop,4,dt_mask,0.2,1.0,0.9498
PRPE_0074,PRPE_crop,4,ig_mask,0.3,1.0,0.9583
PRPE_0074,PRPE_crop,4,random_mask,0.3,1.0,0.9554
PRPE_0074,PRPE_crop,4,fft_mask,0.3,0.0,0.4649
PRPE_0074,PRPE_crop,4,gabor_mask,0.3,1.0,0.9552
PRPE_0074,PRPE_crop,4,dt_mask,0.3,1.0,0.9344
PRPE_0094,PRPE_crop,4,full,0.0,1.0,0.8086
PRPE_0094,PRPE_crop,4,ig_mask,0.1,1.0,0.9512
PRPE_0094,PRPE_crop,4,random_mask,0.1,1.0,0.9463
PRPE_0094,PRPE_crop,4,fft_mask,0.1,0.0,0.3847
PRPE_0094,PRPE_crop,4,gabor_mask,0.1,1.0,0.7984
PRPE_0094,PRPE_crop,4,dt_mask,0.1,1.0,0.8365
PRPE_0094,PRPE_crop,4,ig_mask,0.2,1.0,0.9532
PRPE_0094,PRPE_crop,4,random_mask,0.2,1.0,0.9541
PRPE_0094,PRPE_crop,4,fft_mask,0.2,0.0,0.5285
PRPE_0094,PRPE_crop,4,gabor_mask,0.2,1.0,0.859
PRPE_0094,PRPE_crop,4,dt_mask,0.2,1.0,0.7907
PRPE_0094,PRPE_crop,4,ig_mask,0.3,1.0,0.9341
PRPE_0094,PRPE_crop,4,random_mask,0.3,1.0,0.955
PRPE_0094,PRPE_crop,4,fft_mask,0.3,1.0,0.417
PRPE_0094,PRPE_crop,4,gabor_mask,0.3,1.0,0.8939
PRPE_0094,PRPE_crop,4,dt_mask,0.3,1.0,0.7011
PJNA_0195,PJNA_crop,2,full,0.0,1.0,0.9099
PJNA_0195,PJNA_crop,2,ig_mask,0.1,0.0,0.9146
PJNA_0195,PJNA_crop,2,random_mask,0.1,0.0,0.9406
PJNA_0195,PJNA_crop,2,fft_mask,0.1,0.0,0.8033
PJNA_0195,PJNA_crop,2,gabor_mask,0.1,1.0,0.8068
PJNA_0195,PJNA_crop,2,dt_mask,0.1,1.0,0.8984
PJNA_0195,PJNA_crop,2,ig_mask,0.2,0.0,0.9309
PJNA_0195,PJNA_crop,2,random_mask,0.2,0.0,0.9479
PJNA_0195,PJNA_crop,2,fft_mask,0.2,1.0,0.5698
PJNA_0195,PJNA_crop,2,gabor_mask,0.2,0.0,0.8084
PJNA_0195,PJNA_crop,2,dt_mask,0.2,1.0,0.8778
PJNA_0195,PJNA_crop,2,ig_mask,0.3,0.0,0.9453
PJNA_0195,PJNA_crop,2,random_mask,0.3,0.0,0.9537
PJNA_0195,PJNA_crop,2,fft_mask,0.3,1.0,0.673
PJNA_0195,PJNA_crop,2,gabor_mask,0.3,0.0,0.9564
PJNA_0195,PJNA_crop,2,dt_mask,0.3,1.0,0.8272
PJNA_0038,PJNA_crop,2,full,0.0,1.0,0.9135
PJNA_0038,PJNA_crop,2,ig_mask,0.1,0.0,0.5667
PJNA_0038,PJNA_crop,2,random_mask,0.1,0.1,0.5893
PJNA_0038,PJNA_crop,2,fft_mask,0.1,1.0,0.8842
PJNA_0038,PJNA_crop,2,gabor_mask,0.1,1.0,0.6913
PJNA_0038,PJNA_crop,2,dt_mask,0.1,1.0,0.9107
PJNA_0038,PJNA_crop,2,ig_mask,0.2,0.0,0.9045
PJNA_0038,PJNA_crop,2,random_mask,0.2,0.0,0.8646
PJNA_0038,PJNA_crop,2,fft_mask,0.2,1.0,0.8171
PJNA_0038,PJNA_crop,2,gabor_mask,0.2,0.0,0.8644
PJNA_0038,PJNA_crop,2,dt_mask,0.2,1.0,0.9025
PJNA_0038,PJNA_crop,2,ig_mask,0.3,0.0,0.8786
PJNA_0038,PJNA_crop,2,random_mask,0.3,0.0,0.9009
PJNA_0038,PJNA_crop,2,fft_mask,0.3,0.0,0.7796
PJNA_0038,PJNA_crop,2,gabor_mask,0.3,0.0,0.9323
PJNA_0038,PJNA_crop,2,dt_mask,0.3,1.0,0.9007
ARSS_0219,ARSS_crop,1,full,0.0,1.0,0.9716
ARSS_0219,ARSS_crop,1,ig_mask,0.1,1.0,0.8401
ARSS_0219,ARSS_crop,1,random_mask,0.1,0.0,0.9426
ARSS_0219,ARSS_crop,1,fft_mask,0.1,0.0,0.8892
ARSS_0219,ARSS_crop,1,gabor_mask,0.1,0.0,0.4542
ARSS_0219,ARSS_crop,1,dt_mask,0.1,1.0,0.9675
ARSS_0219,ARSS_crop,1,ig_mask,0.2,0.0,0.8054
ARSS_0219,ARSS_crop,1,random_mask,0.2,0.0,0.9496
ARSS_0219,ARSS_crop,1,fft_mask,0.2,0.0,0.9072
ARSS_0219,ARSS_crop,1,gabor_mask,0.2,0.0,0.952
ARSS_0219,ARSS_crop,1,dt_mask,0.2,1.0,0.9684
ARSS_0219,ARSS_crop,1,ig_mask,0.3,0.0,0.9487
ARSS_0219,ARSS_crop,1,random_mask,0.3,0.0,0.9547
ARSS_0219,ARSS_crop,1,fft_mask,0.3,0.0,0.5567
ARSS_0219,ARSS_crop,1,gabor_mask,0.3,0.0,0.962
ARSS_0219,ARSS_crop,1,dt_mask,0.3,1.0,0.9457
ARSS_0127,ARSS_crop,1,full,0.0,0.0,0.7159
ARSS_0127,ARSS_crop,1,ig_mask,0.1,1.0,0.7185
ARSS_0127,ARSS_crop,1,random_mask,0.1,0.0,0.5916
ARSS_0127,ARSS_crop,1,fft_mask,0.1,0.0,0.4242
ARSS_0127,ARSS_crop,1,gabor_mask,0.1,1.0,0.4111
ARSS_0127,ARSS_crop,1,dt_mask,0.1,0.0,0.7888
ARSS_0127,ARSS_crop,1,ig_mask,0.2,1.0,0.499
ARSS_0127,ARSS_crop,1,random_mask,0.2,0.0,0.5826
ARSS_0127,ARSS_crop,1,fft_mask,0.2,0.0,0.4705
ARSS_0127,ARSS_crop,1,gabor_mask,0.2,0.0,0.9321
ARSS_0127,ARSS_crop,1,dt_mask,0.2,0.0,0.8294
ARSS_0127,ARSS_crop,1,ig_mask,0.3,0.0,0.4168
ARSS_0127,ARSS_crop,1,random_mask,0.3,0.0,0.6349
ARSS_0127,ARSS_crop,1,fft_mask,0.3,0.0,0.6821
ARSS_0127,ARSS_crop,1,gabor_mask,0.3,0.0,0.9577
ARSS_0127,ARSS_crop,1,dt_mask,0.3,0.0,0.8406
ARSS_0196,ARSS_crop,1,full,0.0,1.0,0.9718
ARSS_0196,ARSS_crop,1,ig_mask,0.1,0.0,0.8744
ARSS_0196,ARSS_crop,1,random_mask,0.1,0.0,0.7766
ARSS_0196,ARSS_crop,1,fft_mask,0.1,0.0,0.4549
